time	cusps
1	11.6974261211449	-1
2	11.6974261211449	-1
3	11.6974261211449	-1
4	11.9607078026975	-1
5	11.9607078026975	-1
6	11.9658308268619	-1
7	11.9658308268619	-1
8	12.0052707114536	-1
9	12.0461784044194	-1
10	12.0870569305572	-1
11	12.1365838764158	0
12	12.1365838764158	0
13	12.190721536302	0
14	12.190721536302	0
15	12.1962626299876	0
16	12.1962626299876	0
17	12.2203591034452	0
18	12.2203591034452	0
19	12.2408878384619	0
20	12.2509314863002	0
21	12.2509314863002	0
22	12.3149440219315	0
23	12.3149440219315	0
24	12.31741870682	0
25	12.3248696597607	0
26	12.3248696597607	0
27	12.3756449363852	0
28	12.3756449363852	0
29	12.4044007948641	0
30	12.4123464633205	0
31	12.4472906450693	0
32	12.4609529997845	1
33	12.4609529997845	1
34	12.5083285577123	1
35	12.5111597341451	0
36	12.5339861279499	0
37	12.5397418050828	1
38	12.6043420038165	1
39	12.6193509341193	0
40	12.6375183963396	1
41	12.6375183963396	1
42	12.649715146586	1
43	12.6650400496302	1
44	12.7299862702139	1
45	12.7299862702139	1
46	12.7548092569266	1
47	12.8440431543349	1
48	12.8440431543349	1
49	12.9449423139867	1
50	12.9790959172575	1
51	12.9790959172575	1
52	12.9902794425409	1
53	13.0068547344979	1
54	13.0123249114408	1
55	13.0123249114408	1
56	13.0123249114408	1
57	13.0123249114408	1
58	13.0705633545382	1
59	13.0705633545382	1
60	13.19346429023	2
61	13.4469991390591	2
62	13.4469991390591	2
63	13.4469991390591	2
64	13.4550381107133	3
65	13.4794308234339	3
66	13.4831378238596	3
67	13.4831378238596	3
68	13.5460584751066	4
69	13.5460584751066	4
70	13.6035713425013	4
71	13.6381749074168	4
72	13.6428682897643	4
73	13.6524445487653	4
74	13.7048339471938	6
75	13.7048339471938	6
76	13.7222650346852	6
77	13.7222650346852	6
78	13.7359145812175	6
79	13.7612891733943	6
80	13.7811308312661	6
81	13.7811308312661	6
82	13.7929828312541	6
83	13.7998382410036	6
84	13.7998382410036	6
85	13.8015609840989	6
86	13.8746002433231	6
87	13.9039663385798	6
88	13.9187400266245	6
89	13.9187400266245	6
90	13.9742703886229	6
91	13.9742703886229	6
92	13.9742703886229	6
93	13.9742703886229	6
94	14.0382999817277	6
95	14.0382999817277	6
96	14.0490959907959	6
97	14.0740010234843	6
98	14.0740010234843	6
99	14.2954420686288	6
100	14.2954420686288	6
101	14.4529371398008	6
102	14.4529371398008	6
103	14.5354805319855	6
104	14.5720963440962	6
105	14.5720963440962	6
106	14.5720963440962	6
107	14.6164783049163	6
108	14.6643959597363	6
109	14.7164573184748	6
110	14.7164573184748	6
111	14.742418826979	6
