"time"	"cusps"
"1"	13.7860324271972	-1
"2"	13.7860324271972	-1
"3"	13.8552965495053	-1
"4"	13.8552965495053	-1
"5"	13.9331766985409	-1
"6"	13.9112475687431	-1
"7"	14.1189576670533	-1
"8"	13.6406250681673	-1
"9"	13.9331766985409	-1
"10"	13.9868711839417	0
"11"	14.0183149337458	0
"12"	14.0286675612525	-1
"13"	14.0993405432239	0
"14"	14.0993405432239	0
"15"	14.2841500508774	0
"16"	14.2927347863849	0
"17"	14.3181199058981	0
"18"	14.3752256981255	0
"19"	14.3752256981255	0
"20"	14.3752256981255	0
"21"	14.3752256981255	0
"22"	14.414266566718	0
"23"	14.437026052392	0
"24"	14.5094966227382	0
"25"	14.5164693214312	0
"26"	14.5164693214312	0
"27"	14.530271254148	0
"28"	14.5371013980781	0
"29"	14.5371013980781	0
"30"	14.5506222734541	0
"31"	14.5506222734541	0
"32"	14.5868714747457	1
"33"	14.5868714747457	1
"34"	14.5868714747457	1
"35"	14.6403310242571	1
"36"	14.6403310242571	1
"37"	14.6403310242571	1
"38"	14.6763055258473	1
"39"	14.6763055258473	1
"40"	14.6763055258473	1
"41"	14.7193548563529	1
"42"	14.7193548563529	1
"43"	14.7442141688469	1
"44"	14.760400110068	1
"45"	14.7944495715056	1
"46"	14.7944495715056	1
"47"	14.8071863139718	1
"48"	14.8071863139718	1
"50"	14.8466653929177	1
"51"	14.8466653929177	1
"52"	14.8514676130945	1
"53"	14.8562411590465	1
"54"	14.9024500605824	1
"55"	14.9069232400042	1
"57"	14.9753718186695	1
"58"	14.9753718186695	1
"59"	14.979480816835	1
"60"	14.979480816835	1
"61"	15.0057950538606	1
"62"	15.0057950538606	1
"63"	15.0470872897174	1
"64"	15.0470872897174	1
"65"	15.0470872897174	1
"66"	15.0891660208698	1
"67"	15.0891660208698	1
"68"	15.0891660208698	1
"69"	15.0891660208698	1
"70"	15.1938006194863	1
"71"	15.1938006194863	1
"72"	15.2879642370615	1
"73"	15.3246556814607	1
"74"	15.3246556814607	1
"75"	15.3246556814607	1
"76"	15.3246556814607	1
"77"	15.3541036073539	1
"78"	15.3699721527094	1
"79"	15.3739558144046	1
"80"	15.3839426815233	1
"81"	15.3839426815233	1
"82"	15.3839426815233	1
"83"	15.3859446974675	1
"84"	15.3859446974675	1
"85"	15.454831713642	1
"86"	15.454831713642	1
"87"	15.5001124473561	1
"88"	15.5001124473561	1
"89"	15.533312064867	1
"90"	15.5687827743942	1
"91"	15.5687827743942	1
"92"	15.5687827743942	1
"93"	15.5687827743942	1
"94"	15.5687827743942	1
"95"	15.5687827743942	1
"96"	15.6128126933108	1
"97"	15.6212200465564	1
"98"	15.6296327632576	1
"99"	15.6296327632576	1
"100"	15.6380503404032	1
"101"	15.6380503404032	1
"102"	15.6591123259003	1
"103"	15.663327335805	2
"104"	15.663327335805	3
"105"	15.6801941360976	1
"106"	15.6801941360976	1
"107"	15.6801941360976	2
"108"	15.6801941360976	2
"109"	15.8403650155782	3
"110"	15.8403650155782	3
"111"	15.8403650155782	1
"112"	15.8697366912587	1
"113"	15.8697366912587	1
"114"	15.8906730094003	1
"115"	15.8906730094003	1
"116"	15.9220034376611	3
"117"	15.9240888059568	3
"118"	15.9240888059568	3
"119"	16.0524580817838	3
"120"	16.0606716474916	3
"121"	16.0606716474916	3
"122"	16.0893477695589	3
"123"	16.1301140850621	3
"124"	16.1301140850621	3
"125"	16.1301140850621	4
"126"	16.1746727112808	3
"127"	16.1746727112808	3
"128"	16.2149099580326	3
"129"	16.2189190903322	3
"130"	16.3379008994585	3
"131"	16.3379008994585	3
"132"	16.3496568796437	4
"133"	16.3574793930787	4
"134"	16.4427296024709	4
"135"	16.4676317538565	4
"136"	16.4676317538565	4
"137"	16.4676317538565	4
"138"	16.4676317538565	4
"139"	16.4695418197548	4
"140"	16.4771742114786	4
"141"	16.4771742114786	4
"142"	16.4809856757506	4
"143"	16.552797817158	4
"144"	16.552797817158	4
"145"	16.595696358728	4
"146"	16.595696358728	4
"147"	16.6491664280703	4
"148"	16.6491664280703	4
"149"	16.6710878496751	4
"150"	16.6783682702574	4
"151"	16.849041242878	5
"152"	16.849041242878	5
"153"	16.8559820485491	4
"154"	16.8559820485491	4
"155"	16.929726309621	4
"156"	17.0217237487764	4
"157"	17.0217237487764	4
"158"	17.0381693712306	4
"159"	17.0381693712306	4
"160"	17.1222913949603	6
"161"	17.1222913949603	6
"162"	17.1587533070513	6
"163"	17.1587533070513	4
"164"	17.1587533070513	4
"165"	17.1587533070513	4
"166"	17.1978678818312	5
"167"	17.2318456960687	6
"168"	17.4363138791547	7
"169"	17.4363138791547	7
"171"	17.5126698173071	7
"172"	17.5126698173071	8
"173"	17.5126698173071	7
"174"	17.5238238462113	7
"175"	17.6062548761213	7
"176"	17.625190038591	7
"177"	17.6560636580998	7
"178"	17.6560636580998	7
"179"	17.6600695983694	7
"180"	17.6600695983694	7
"181"	17.7209060848303	7
"182"	17.864747447726	7
"183"	17.8848394803044	8
"184"	17.8848394803044	8
"185"	17.8848394803044	8
"186"	17.8848394803044	8
"187"	17.8998383337699	7
"188"	17.8998383337699	7
"189"	17.9098047045084	8
"190"	17.9098047045084	8
"191"	17.9098047045084	8
"192"	17.9543362457658	7
"193"	18.0322789764451	8
"194"	18.0322789764451	7
"195"	18.0694903219197	7
"196"	18.2184199678762	7
"197"	18.2184199678762	7
