times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	2832.73576581711	md	ham	4 curves
11	0.129125117648307	pred.ham.md	2872.57191524387	md	ham	4 curves
12	0.242037629413138	pred.ham.md	2911.47060798925	md	ham	4 curves
13	0.354950141177968	pred.ham.md	2949.40753554362	md	ham	4 curves
14	0.467862652942799	pred.ham.md	2986.36065817107	md	ham	4 curves
15	0.58077516470763	pred.ham.md	3022.3102217777	md	ham	4 curves
16	0.69368767647246	pred.ham.md	3057.23876726462	md	ham	4 curves
17	0.806600188237291	pred.ham.md	3091.13113257919	md	ham	4 curves
18	0.919512700002122	pred.ham.md	3123.97444770686	md	ham	4 curves
19	1.03242521176695	pred.ham.md	3155.75812287218	md	ham	4 curves
20	1.14533772353178	pred.ham.md	3186.47383024113	md	ham	4 curves
21	1.25825023529661	pred.ham.md	3216.11547943777	md	ham	4 curves
22	1.37116274706144	pred.ham.md	3244.67918720668	md	ham	4 curves
23	1.48407525882628	pred.ham.md	3272.16324156813	md	ham	4 curves
24	1.59698777059111	pred.ham.md	3298.56806082617	md	ham	4 curves
25	1.70990028235594	pred.ham.md	3323.89614780014	md	ham	4 curves
26	1.82281279412077	pred.ham.md	3348.15203965835	md	ham	4 curves
27	1.9357253058856	pred.ham.md	3371.34225373816	md	ham	4 curves
28	2.04863781765043	pred.ham.md	3393.47522973987	md	ham	4 curves
29	2.16155032941526	pred.ham.md	3414.56126868327	md	ham	4 curves
30	2.27446284118009	pred.ham.md	3434.61246901435	md	ham	4 curves
31	2.38737535294492	pred.ham.md	3453.64266024681	md	ham	4 curves
32	2.50028786470975	pred.ham.md	3471.6673345184	md	ham	4 curves
33	2.61320037647458	pred.ham.md	3488.70357643521	md	ham	4 curves
34	2.72611288823941	pred.ham.md	3504.76999156938	md	ham	4 curves
35	2.83902540000424	pred.ham.md	3519.88663396597	md	ham	4 curves
36	2.95193791176907	pred.ham.md	3534.074933004	md	ham	4 curves
37	3.0648504235339	pred.ham.md	3547.35761994495	md	ham	4 curves
38	3.17776293529874	pred.ham.md	3559.75865448895	md	ham	4 curves
39	3.29067544706357	pred.ham.md	3571.3031516455	md	ham	4 curves
40	3.4035879588284	pred.ham.md	3582.01730921079	md	ham	4 curves
41	3.51650047059323	pred.ham.md	3591.92833612924	md	ham	4 curves
42	3.62941298235806	pred.ham.md	3601.06438200117	md	ham	4 curves
43	3.74232549412289	pred.ham.md	3609.45446798297	md	ham	4 curves
44	3.85523800588772	pred.ham.md	3617.12841931059	md	ham	4 curves
45	3.96815051765255	pred.ham.md	3624.11679966079	md	ham	4 curves
46	4.08106302941738	pred.ham.md	3630.45084754938	md	ham	4 curves
47	4.19397554118221	pred.ham.md	3636.16241494951	md	ham	4 curves
48	4.30688805294704	pred.ham.md	3641.28390829818	md	ham	4 curves
49	4.41980056471187	pred.ham.md	3645.84823204349	md	ham	4 curves
50	4.5327130764767	pred.ham.md	3649.88873487119	md	ham	4 curves
51	4.64562558824153	pred.ham.md	3653.43915873441	md	ham	4 curves
52	4.75853810000637	pred.ham.md	3656.53359079723	md	ham	4 curves
53	4.8714506117712	pred.ham.md	3659.20641838968	md	ham	4 curves
54	4.98436312353603	pred.ham.md	3661.49228705949	md	ham	4 curves
55	5.09727563530086	pred.ham.md	3663.42606179457	md	ham	4 curves
56	5.21018814706569	pred.ham.md	3665.04279147909	md	ham	4 curves
57	5.32310065883052	pred.ham.md	3666.37767663658	md	ham	4 curves
58	5.43601317059535	pred.ham.md	3667.46604050391	md	ham	4 curves
59	5.54892568236018	pred.ham.md	3668.343303472	md	ham	4 curves
60	5.66183819412501	pred.ham.md	3669.04496092176	md	ham	4 curves
61	5.77475070588984	pred.ham.md	3669.60656447721	md	ham	4 curves
62	5.88766321765467	pred.ham.md	3670.06370669216	md	ham	4 curves
63	6.0005757294195	pred.ham.md	3670.45200918244	md	ham	4 curves
64	6.11348824118433	pred.ham.md	3670.80711421158	md	ham	4 curves
65	6.22640075294916	pred.ham.md	3671.16467973555	md	ham	4 curves
66	6.339313264714	pred.ham.md	3671.56037790988	md	ham	4 curves
67	6.45222577647883	pred.ham.md	3672.02989706207	md	ham	4 curves
68	6.56513828824366	pred.ham.md	3672.60894713178	md	ham	4 curves
69	6.67805080000849	pred.ham.md	3673.33326858281	md	ham	4 curves
70	6.79096331177332	pred.ham.md	3674.23864479242	md	ham	4 curves
71	6.90387582353815	pred.ham.md	3675.36091792651	md	ham	4 curves
72	7.01678833530298	pred.ham.md	3676.73600831342	md	ham	4 curves
73	7.12970084706781	pred.ham.md	3678.39993733327	md	ham	4 curves
74	7.24261335883264	pred.ham.md	3680.38885384608	md	ham	4 curves
75	7.35552587059747	pred.ham.md	3682.73906418838	md	ham	4 curves
76	7.4684383823623	pred.ham.md	3685.48706577577	md	ham	4 curves
77	7.58135089412713	pred.ham.md	3688.66958435781	md	ham	4 curves
78	7.69426340589196	pred.ham.md	3692.32361498103	md	ham	4 curves
79	7.80717591765679	pred.ham.md	3696.48646672707	md	ham	4 curves
80	7.92008842942163	pred.ham.md	3701.19581130457	md	ham	4 curves
81	8.03300094118645	pred.ham.md	3706.4897355866	md	ham	4 curves
82	8.14591345295129	pred.ham.md	3712.4067981996	md	ham	4 curves
83	8.25882596471612	pred.ham.md	3718.98609028513	md	ham	4 curves
84	8.37173847648095	pred.ham.md	3726.26730057266	md	ham	4 curves
85	8.48465098824578	pred.ham.md	3734.29078491954	md	ham	4 curves
86	8.59756350001061	pred.ham.md	3743.09764049371	md	ham	4 curves
