times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	1235.81378113396	md	ham	4 curves
11	0.129125117648307	pred.ham.md	1250.32130949664	md	ham	4 curves
12	0.242037629413138	pred.ham.md	1265.9518719875	md	ham	4 curves
13	0.354950141177968	pred.ham.md	1282.70873258885	md	ham	4 curves
14	0.467862652942799	pred.ham.md	1300.59635292335	md	ham	4 curves
15	0.58077516470763	pred.ham.md	1319.62023762366	md	ham	4 curves
16	0.69368767647246	pred.ham.md	1339.78677993538	md	ham	4 curves
17	0.806600188237291	pred.ham.md	1361.10310652394	md	ham	4 curves
18	0.919512700002122	pred.ham.md	1383.57692052614	md	ham	4 curves
19	1.03242521176695	pred.ham.md	1407.2163419532	md	ham	4 curves
20	1.14533772353178	pred.ham.md	1432.02974461721	md	ham	4 curves
21	1.25825023529661	pred.ham.md	1458.02558881662	md	ham	4 curves
22	1.37116274706144	pred.ham.md	1485.21224908102	md	ham	4 curves
23	1.48407525882628	pred.ham.md	1513.59783634096	md	ham	4 curves
24	1.59698777059111	pred.ham.md	1543.19001395733	md	ham	4 curves
25	1.70990028235594	pred.ham.md	1573.99580711616	md	ham	4 curves
26	1.82281279412077	pred.ham.md	1606.02140517078	md	ham	4 curves
27	1.9357253058856	pred.ham.md	1639.27195659471	md	ham	4 curves
28	2.04863781765043	pred.ham.md	1673.7513562952	md	ham	4 curves
29	2.16155032941526	pred.ham.md	1709.46202513165	md	ham	4 curves
30	2.27446284118009	pred.ham.md	1746.40468158371	md	ham	4 curves
31	2.38737535294492	pred.ham.md	1784.57810562298	md	ham	4 curves
32	2.50028786470975	pred.ham.md	1823.97889495941	md	ham	4 curves
33	2.61320037647458	pred.ham.md	1864.60121395958	md	ham	4 curves
34	2.72611288823941	pred.ham.md	1906.43653566887	md	ham	4 curves
35	2.83902540000424	pred.ham.md	1949.47337751385	md	ham	4 curves
36	2.95193791176907	pred.ham.md	1993.69703141433	md	ham	4 curves
37	3.0648504235339	pred.ham.md	2039.08928919683	md	ham	4 curves
38	3.17776293529874	pred.ham.md	2085.62816437202	md	ham	4 curves
39	3.29067544706357	pred.ham.md	2133.28761151745	md	ham	4 curves
40	3.4035879588284	pred.ham.md	2182.03724469313	md	ham	4 curves
41	3.51650047059323	pred.ham.md	2231.84205650988	md	ham	4 curves
42	3.62941298235806	pred.ham.md	2282.66213966781	md	ham	4 curves
43	3.74232549412289	pred.ham.md	2334.45241298302	md	ham	4 curves
44	3.85523800588772	pred.ham.md	2387.16235412357	md	ham	4 curves
45	3.96815051765255	pred.ham.md	2440.7357414776	md	ham	4 curves
46	4.08106302941738	pred.ham.md	2495.11040777637	md	ham	4 curves
47	4.19397554118221	pred.ham.md	2550.21800828852	md	ham	4 curves
48	4.30688805294704	pred.ham.md	2605.983806588	md	ham	4 curves
49	4.41980056471187	pred.ham.md	2662.32648107187	md	ham	4 curves
50	4.5327130764767	pred.ham.md	2719.15795556269	md	ham	4 curves
51	4.64562558824153	pred.ham.md	2776.38325747063	md	ham	4 curves
52	4.75853810000637	pred.ham.md	2833.90040710659	md	ham	4 curves
53	4.8714506117712	pred.ham.md	2891.60034182766	md	ham	4 curves
54	4.98436312353603	pred.ham.md	2949.3668787542	md	ham	4 curves
55	5.09727563530086	pred.ham.md	3007.07671981977	md	ham	4 curves
56	5.21018814706569	pred.ham.md	3064.59950289686	md	ham	4 curves
57	5.32310065883052	pred.ham.md	3121.79790267814	md	ham	4 curves
58	5.43601317059535	pred.ham.md	3178.52778488037	md	ham	4 curves
59	5.54892568236018	pred.ham.md	3234.63841717231	md	ham	4 curves
60	5.66183819412501	pred.ham.md	3289.97274000536	md	ham	4 curves
61	5.77475070588984	pred.ham.md	3344.3677002423	md	ham	4 curves
62	5.88766321765467	pred.ham.md	3397.65465013296	md	ham	4 curves
63	6.0005757294195	pred.ham.md	3449.65981377415	md	ham	4 curves
64	6.11348824118433	pred.ham.md	3500.20482271208	md	ham	4 curves
65	6.22640075294916	pred.ham.md	3549.1073217999	md	ham	4 curves
66	6.339313264714	pred.ham.md	3596.18164581013	md	ham	4 curves
67	6.45222577647883	pred.ham.md	3641.23956662361	md	ham	4 curves
68	6.56513828824366	pred.ham.md	3684.09111007651	md	ham	4 curves
69	6.67805080000849	pred.ham.md	3724.54544074807	md	ham	4 curves
70	6.79096331177332	pred.ham.md	3762.41181212091	md	ham	4 curves
71	6.90387582353815	pred.ham.md	3797.50057864839	md	ham	4 curves
72	7.01678833530298	pred.ham.md	3829.62426532982	md	ham	4 curves
73	7.12970084706781	pred.ham.md	3858.5986894326	md	ham	4 curves
74	7.24261335883264	pred.ham.md	3884.24412802385	md	ham	4 curves
75	7.35552587059747	pred.ham.md	3906.38652399351	md	ham	4 curves
76	7.4684383823623	pred.ham.md	3924.85872228284	md	ham	4 curves
77	7.58135089412713	pred.ham.md	3939.50172709	md	ham	4 curves
78	7.69426340589196	pred.ham.md	3950.16596992559	md	ham	4 curves
79	7.80717591765679	pred.ham.md	3956.71257755306	md	ham	4 curves
80	7.92008842942163	pred.ham.md	3959.01462808802	md	ham	4 curves
81	8.03300094118645	pred.ham.md	3956.95838286733	md	ham	4 curves
82	8.14591345295129	pred.ham.md	3950.44448114878	md	ham	4 curves
83	8.25882596471612	pred.ham.md	3939.38908428482	md	ham	4 curves
84	8.37173847648095	pred.ham.md	3923.72495574512	md	ham	4 curves
85	8.48465098824578	pred.ham.md	3903.40246325844	md	ham	4 curves
86	8.59756350001061	pred.ham.md	3878.39048941865	md	ham	4 curves
