times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	1578.23706363549	md	ham	4 curves
11	0.129125117648307	pred.ham.md	1583.9417648018	md	ham	4 curves
12	0.242037629413138	pred.ham.md	1590.24517019503	md	ham	4 curves
13	0.354950141177968	pred.ham.md	1597.13553583603	md	ham	4 curves
14	0.467862652942799	pred.ham.md	1604.60145758948	md	ham	4 curves
15	0.58077516470763	pred.ham.md	1612.63181583083	md	ham	4 curves
16	0.69368767647246	pred.ham.md	1621.2157216742	md	ham	4 curves
17	0.806600188237291	pred.ham.md	1630.34246461487	md	ham	4 curves
18	0.919512700002122	pred.ham.md	1640.0014614557	md	ham	4 curves
19	1.03242521176695	pred.ham.md	1650.18220640178	md	ham	4 curves
20	1.14533772353178	pred.ham.md	1660.87422222192	md	ham	4 curves
21	1.25825023529661	pred.ham.md	1672.0670123894	md	ham	4 curves
22	1.37116274706144	pred.ham.md	1683.7500141278	md	ham	4 curves
23	1.48407525882628	pred.ham.md	1695.9125523006	md	ham	4 curves
24	1.59698777059111	pred.ham.md	1708.54379409597	md	ham	4 curves
25	1.70990028235594	pred.ham.md	1721.63270447041	md	ham	4 curves
26	1.82281279412077	pred.ham.md	1735.16800232707	md	ham	4 curves
27	1.9357253058856	pred.ham.md	1749.13811741644	md	ham	4 curves
28	2.04863781765043	pred.ham.md	1763.53114795877	md	ham	4 curves
29	2.16155032941526	pred.ham.md	1778.33481899938	md	ham	4 curves
30	2.27446284118009	pred.ham.md	1793.53644151903	md	ham	4 curves
31	2.38737535294492	pred.ham.md	1809.12287233334	md	ham	4 curves
32	2.50028786470975	pred.ham.md	1825.08047482602	md	ham	4 curves
33	2.61320037647458	pred.ham.md	1841.39508057201	md	ham	4 curves
34	2.72611288823941	pred.ham.md	1858.05195191762	md	ham	4 curves
35	2.83902540000424	pred.ham.md	1875.03574559522	md	ham	4 curves
36	2.95193791176907	pred.ham.md	1892.33047746123	md	ham	4 curves
37	3.0648504235339	pred.ham.md	1909.91948845621	md	ham	4 curves
38	3.17776293529874	pred.ham.md	1927.78541189632	md	ham	4 curves
39	3.29067544706357	pred.ham.md	1945.91014221538	md	ham	4 curves
40	3.4035879588284	pred.ham.md	1964.27480528659	md	ham	4 curves
41	3.51650047059323	pred.ham.md	1982.85973046216	md	ham	4 curves
42	3.62941298235806	pred.ham.md	2001.64442447824	md	ham	4 curves
43	3.74232549412289	pred.ham.md	2020.60754738112	md	ham	4 curves
44	3.85523800588772	pred.ham.md	2039.72689063837	md	ham	4 curves
45	3.96815051765255	pred.ham.md	2058.97935760644	md	ham	4 curves
46	4.08106302941738	pred.ham.md	2078.34094653265	md	ham	4 curves
47	4.19397554118221	pred.ham.md	2097.78673627547	md	ham	4 curves
48	4.30688805294704	pred.ham.md	2117.29087493254	md	ham	4 curves
49	4.41980056471187	pred.ham.md	2136.82657156957	md	ham	4 curves
50	4.5327130764767	pred.ham.md	2156.36609124683	md	ham	4 curves
51	4.64562558824153	pred.ham.md	2175.880753542	md	ham	4 curves
52	4.75853810000637	pred.ham.md	2195.34093476897	md	ham	4 curves
53	4.8714506117712	pred.ham.md	2214.71607409178	md	ham	4 curves
54	4.98436312353603	pred.ham.md	2233.9746837312	md	ham	4 curves
55	5.09727563530086	pred.ham.md	2253.08436345809	md	ham	4 curves
56	5.21018814706569	pred.ham.md	2272.01181956285	md	ham	4 curves
57	5.32310065883052	pred.ham.md	2290.72288848376	md	ham	4 curves
58	5.43601317059535	pred.ham.md	2309.18256526849	md	ham	4 curves
59	5.54892568236018	pred.ham.md	2327.3550370335	md	ham	4 curves
60	5.66183819412501	pred.ham.md	2345.20372157312	md	ham	4 curves
61	5.77475070588984	pred.ham.md	2362.69131125703	md	ham	4 curves
62	5.88766321765467	pred.ham.md	2379.77982233805	md	ham	4 curves
63	6.0005757294195	pred.ham.md	2396.43064977442	md	ham	4 curves
64	6.11348824118433	pred.ham.md	2412.60462765043	md	ham	4 curves
65	6.22640075294916	pred.ham.md	2428.26209525677	md	ham	4 curves
66	6.339313264714	pred.ham.md	2443.36296886768	md	ham	4 curves
67	6.45222577647883	pred.ham.md	2457.86681922522	md	ham	4 curves
68	6.56513828824366	pred.ham.md	2471.7329547123	md	ham	4 curves
69	6.67805080000849	pred.ham.md	2484.92051016561	md	ham	4 curves
70	6.79096331177332	pred.ham.md	2497.38854124664	md	ham	4 curves
71	6.90387582353815	pred.ham.md	2509.09612425476	md	ham	4 curves
72	7.01678833530298	pred.ham.md	2520.00246122999	md	ham	4 curves
73	7.12970084706781	pred.ham.md	2530.06699015531	md	ham	4 curves
74	7.24261335883264	pred.ham.md	2539.24950002921	md	ham	4 curves
75	7.35552587059747	pred.ham.md	2547.51025053873	md	ham	4 curves
76	7.4684383823623	pred.ham.md	2554.81009602189	md	ham	4 curves
77	7.58135089412713	pred.ham.md	2561.11061336635	md	ham	4 curves
78	7.69426340589196	pred.ham.md	2566.3742334484	md	ham	4 curves
79	7.80717591765679	pred.ham.md	2570.56437567392	md	ham	4 curves
80	7.92008842942163	pred.ham.md	2573.64558514009	md	ham	4 curves
81	8.03300094118645	pred.ham.md	2575.5836718948	md	ham	4 curves
82	8.14591345295129	pred.ham.md	2576.34585172954	md	ham	4 curves
83	8.25882596471612	pred.ham.md	2575.90088790149	md	ham	4 curves
84	8.37173847648095	pred.ham.md	2574.21923314247	md	ham	4 curves
85	8.48465098824578	pred.ham.md	2571.27317127633	md	ham	4 curves
86	8.59756350001061	pred.ham.md	2567.03695773245	md	ham	4 curves
