times	variable	value	tissue	species	type
2.37373737373737	pred.bat.fore.limb	208.715853044688	fore-limb	bat	4 curves
2.39393939393939	pred.bat.fore.limb	191.823427362045	fore-limb	bat	4 curves
2.41414141414141	pred.bat.fore.limb	175.825109551189	fore-limb	bat	4 curves
2.43434343434343	pred.bat.fore.limb	160.728609711678	fore-limb	bat	4 curves
2.45454545454545	pred.bat.fore.limb	146.534039069334	fore-limb	bat	4 curves
2.47474747474747	pred.bat.fore.limb	133.234560722845	fore-limb	bat	4 curves
2.49494949494949	pred.bat.fore.limb	120.817072786075	fore-limb	bat	4 curves
2.51515151515152	pred.bat.fore.limb	109.262910578747	fore-limb	bat	4 curves
2.53535353535354	pred.bat.fore.limb	98.5485553706785	fore-limb	bat	4 curves
2.55555555555556	pred.bat.fore.limb	88.6463382151093	fore-limb	bat	4 curves
2.57575757575758	pred.bat.fore.limb	79.5251285752287	fore-limb	bat	4 curves
2.5959595959596	pred.bat.fore.limb	71.150998714651	fore-limb	bat	4 curves
2.61616161616162	pred.bat.fore.limb	63.4878561490547	fore-limb	bat	4 curves
2.63636363636364	pred.bat.fore.limb	56.4980378061105	fore-limb	bat	4 curves
2.65656565656566	pred.bat.fore.limb	50.1428608809931	fore-limb	bat	4 curves
2.67676767676768	pred.bat.fore.limb	44.3831266756762	fore-limb	bat	4 curves
2.6969696969697	pred.bat.fore.limb	39.1795749463623	fore-limb	bat	4 curves
2.71717171717172	pred.bat.fore.limb	34.4932874337249	fore-limb	bat	4 curves
2.73737373737374	pred.bat.fore.limb	30.2860402985623	fore-limb	bat	4 curves
2.75757575757576	pred.bat.fore.limb	26.5206061187887	fore-limb	bat	4 curves
2.77777777777778	pred.bat.fore.limb	23.1610069145831	fore-limb	bat	4 curves
2.7979797979798	pred.bat.fore.limb	20.1727203530746	fore-limb	bat	4 curves
2.81818181818182	pred.bat.fore.limb	17.5228418419473	fore-limb	bat	4 curves
2.83838383838384	pred.bat.fore.limb	15.1802056557416	fore-limb	bat	4 curves
2.85858585858586	pred.bat.fore.limb	13.11546855513	fore-limb	bat	4 curves
2.87878787878788	pred.bat.fore.limb	11.3011595659456	fore-limb	bat	4 curves
2.8989898989899	pred.bat.fore.limb	9.71169969091866	fore-limb	bat	4 curves
2.91919191919192	pred.bat.fore.limb	8.32339534380341	fore-limb	bat	4 curves
2.93939393939394	pred.bat.fore.limb	7.11440923451983	fore-limb	bat	4 curves
2.95959595959596	pred.bat.fore.limb	6.06471230711543	fore-limb	bat	4 curves
2.97979797979798	pred.bat.fore.limb	5.15602015176036	fore-limb	bat	4 curves
3	pred.bat.fore.limb	4.37171708926581	fore-limb	bat	4 curves
1	pred.bat.hind.limb	143.095522930717	hind-limb	bat	4 curves
1.02020202020202	pred.bat.hind.limb	150.194582968099	hind-limb	bat	4 curves
1.04040404040404	pred.bat.hind.limb	157.383362752215	hind-limb	bat	4 curves
1.06060606060606	pred.bat.hind.limb	164.641646066447	hind-limb	bat	4 curves
1.08080808080808	pred.bat.hind.limb	171.947911933415	hind-limb	bat	4 curves
1.1010101010101	pred.bat.hind.limb	179.279421016399	hind-limb	bat	4 curves
1.12121212121212	pred.bat.hind.limb	186.612316290252	hind-limb	bat	4 curves
1.14141414141414	pred.bat.hind.limb	193.921737587673	hind-limb	bat	4 curves
1.16161616161616	pred.bat.hind.limb	201.181949444646	hind-limb	bat	4 curves
1.18181818181818	pred.bat.hind.limb	208.366481486751	hind-limb	bat	4 curves
1.2020202020202	pred.bat.hind.limb	215.44828041887	hind-limb	bat	4 curves
1.22222222222222	pred.bat.hind.limb	222.399872507294	hind-limb	bat	4 curves
1.24242424242424	pred.bat.hind.limb	229.193535278318	hind-limb	bat	4 curves
1.26262626262626	pred.bat.hind.limb	235.801477003828	hind-limb	bat	4 curves
1.28282828282828	pred.bat.hind.limb	242.196022404952	hind-limb	bat	4 curves
1.3030303030303	pred.bat.hind.limb	248.349802882124	hind-limb	bat	4 curves
1.32323232323232	pred.bat.hind.limb	254.235949476268	hind-limb	bat	4 curves
1.34343434343434	pred.bat.hind.limb	259.828286683388	hind-limb	bat	4 curves
1.36363636363636	pred.bat.hind.limb	265.101525185553	hind-limb	bat	4 curves
1.38383838383838	pred.bat.hind.limb	270.031451526475	hind-limb	bat	4 curves
1.4040404040404	pred.bat.hind.limb	274.595112750887	hind-limb	bat	4 curves
1.42424242424242	pred.bat.hind.limb	278.770994044286	hind-limb	bat	4 curves
1.44444444444444	pred.bat.hind.limb	282.539187453729	hind-limb	bat	4 curves
1.46464646464646	pred.bat.hind.limb	285.881549841114	hind-limb	bat	4 curves
1.48484848484848	pred.bat.hind.limb	288.781848317006	hind-limb	bat	4 curves
1.50505050505051	pred.bat.hind.limb	291.225891524751	hind-limb	bat	4 curves
1.52525252525253	pred.bat.hind.limb	293.201645289694	hind-limb	bat	4 curves
