times	variable	value	tissue	species	type
2.81818181818182	pred.mus.hind.limb	436.759436957475	hind-limb	mus	4 curves
2.83838383838384	pred.mus.hind.limb	436.123506164647	hind-limb	mus	4 curves
2.85858585858586	pred.mus.hind.limb	435.492654112767	hind-limb	mus	4 curves
2.87878787878788	pred.mus.hind.limb	434.866861432552	hind-limb	mus	4 curves
2.8989898989899	pred.mus.hind.limb	434.246108927278	hind-limb	mus	4 curves
2.91919191919192	pred.mus.hind.limb	433.630377571801	hind-limb	mus	4 curves
2.93939393939394	pred.mus.hind.limb	433.019648511586	hind-limb	mus	4 curves
2.95959595959596	pred.mus.hind.limb	432.413903061748	hind-limb	mus	4 curves
2.97979797979798	pred.mus.hind.limb	431.813122706101	hind-limb	mus	4 curves
3	pred.mus.hind.limb	431.217289096214	hind-limb	mus	4 curves
