times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	182.34665182084	md	ham	4 curves
11	0.129125117648307	pred.ham.md	177.259310987937	md	ham	4 curves
12	0.242037629413138	pred.ham.md	172.786235971839	md	ham	4 curves
13	0.354950141177968	pred.ham.md	168.877163122388	md	ham	4 curves
14	0.467862652942799	pred.ham.md	165.488290601333	md	ham	4 curves
15	0.58077516470763	pred.ham.md	162.581471320296	md	ham	4 curves
16	0.69368767647246	pred.ham.md	160.123521864081	md	ham	4 curves
17	0.806600188237291	pred.ham.md	158.085629482421	md	ham	4 curves
18	0.919512700002122	pred.ham.md	156.44284215195	md	ham	4 curves
19	1.03242521176695	pred.ham.md	155.173629118435	md	ham	4 curves
20	1.14533772353178	pred.ham.md	154.25950132006	md	ham	4 curves
21	1.25825023529661	pred.ham.md	153.684682741265	md	ham	4 curves
22	1.37116274706144	pred.ham.md	153.435825114261	md	ham	4 curves
23	1.48407525882628	pred.ham.md	153.501759521478	md	ham	4 curves
24	1.59698777059111	pred.ham.md	153.873279397204	md	ham	4 curves
25	1.70990028235594	pred.ham.md	154.542950213566	md	ham	4 curves
26	1.82281279412077	pred.ham.md	155.504941791729	md	ham	4 curves
27	1.9357253058856	pred.ham.md	156.754879725938	md	ham	4 curves
28	2.04863781765043	pred.ham.md	158.289712864084	md	ham	4 curves
29	2.16155032941526	pred.ham.md	160.107594168856	md	ham	4 curves
30	2.27446284118009	pred.ham.md	162.207772600884	md	ham	4 curves
31	2.38737535294492	pred.ham.md	164.590493929935	md	ham	4 curves
32	2.50028786470975	pred.ham.md	167.256908601003	md	ham	4 curves
33	2.61320037647458	pred.ham.md	170.208984966476	md	ham	4 curves
34	2.72611288823941	pred.ham.md	173.449426349673	md	ham	4 curves
35	2.83902540000424	pred.ham.md	176.981590534485	md	ham	4 curves
36	2.95193791176907	pred.ham.md	180.809410385198	md	ham	4 curves
37	3.0648504235339	pred.ham.md	184.937314394114	md	ham	4 curves
38	3.17776293529874	pred.ham.md	189.370146035914	md	ham	4 curves
39	3.29067544706357	pred.ham.md	194.11308088032	md	ham	4 curves
40	3.4035879588284	pred.ham.md	199.171540481511	md	ham	4 curves
41	3.51650047059323	pred.ham.md	204.551102126891	md	ham	4 curves
42	3.62941298235806	pred.ham.md	210.257403591959	md	ham	4 curves
43	3.74232549412289	pred.ham.md	216.296042114783	md	ham	4 curves
44	3.85523800588772	pred.ham.md	222.672466875498	md	ham	4 curves
45	3.96815051765255	pred.ham.md	229.391864345783	md	ham	4 curves
46	4.08106302941738	pred.ham.md	236.459035962794	md	ham	4 curves
47	4.19397554118221	pred.ham.md	243.878267683806	md	ham	4 curves
48	4.30688805294704	pred.ham.md	251.653191094064	md	ham	4 curves
49	4.41980056471187	pred.ham.md	259.786635873009	md	ham	4 curves
50	4.5327130764767	pred.ham.md	268.280473575031	md	ham	4 curves
51	4.64562558824153	pred.ham.md	277.13545285178	md	ham	4 curves
52	4.75853810000637	pred.ham.md	286.351026435105	md	ham	4 curves
53	4.8714506117712	pred.ham.md	295.92517041383	md	ham	4 curves
54	4.98436312353603	pred.ham.md	305.85419657427	md	ham	4 curves
55	5.09727563530086	pred.ham.md	316.132558833465	md	ham	4 curves
56	5.21018814706569	pred.ham.md	326.752655074907	md	ham	4 curves
57	5.32310065883052	pred.ham.md	337.704625997469	md	ham	4 curves
58	5.43601317059535	pred.ham.md	348.976152907006	md	ham	4 curves
59	5.54892568236018	pred.ham.md	360.552256713327	md	ham	4 curves
60	5.66183819412501	pred.ham.md	372.415100738682	md	ham	4 curves
61	5.77475070588984	pred.ham.md	384.543800291993	md	ham	4 curves
62	5.88766321765467	pred.ham.md	396.914242309268	md	ham	4 curves
63	6.0005757294195	pred.ham.md	409.498918697056	md	ham	4 curves
64	6.11348824118433	pred.ham.md	422.266777333412	md	ham	4 curves
65	6.22640075294916	pred.ham.md	435.183094969491	md	ham	4 curves
66	6.339313264714	pred.ham.md	448.20937652313	md	ham	4 curves
67	6.45222577647883	pred.ham.md	461.303285451561	md	ham	4 curves
68	6.56513828824366	pred.ham.md	474.418610020557	md	ham	4 curves
69	6.67805080000849	pred.ham.md	487.505270338345	md	ham	4 curves
70	6.79096331177332	pred.ham.md	500.509370981015	md	ham	4 curves
71	6.90387582353815	pred.ham.md	513.373303888148	md	ham	4 curves
72	7.01678833530298	pred.ham.md	526.035905940415	md	ham	4 curves
73	7.12970084706781	pred.ham.md	538.432675233247	md	ham	4 curves
74	7.24261335883264	pred.ham.md	550.496049522433	md	ham	4 curves
75	7.35552587059747	pred.ham.md	562.155749631315	md	ham	4 curves
76	7.4684383823623	pred.ham.md	573.339189770498	md	ham	4 curves
77	7.58135089412713	pred.ham.md	583.971955729032	md	ham	4 curves
78	7.69426340589196	pred.ham.md	593.978350754171	md	ham	4 curves
79	7.80717591765679	pred.ham.md	603.282007653576	md	ham	4 curves
80	7.92008842942163	pred.ham.md	611.806564242763	md	ham	4 curves
81	8.03300094118645	pred.ham.md	619.476397741285	md	ham	4 curves
82	8.14591345295129	pred.ham.md	626.217412118875	md	ham	4 curves
83	8.25882596471612	pred.ham.md	631.957870739088	md	ham	4 curves
84	8.37173847648095	pred.ham.md	636.629264980058	md	ham	4 curves
85	8.48465098824578	pred.ham.md	640.167207872593	md	ham	4 curves
86	8.59756350001061	pred.ham.md	642.512340232213	md	ham	4 curves
87	8.71047601177544	pred.ham.md	643.611235325211	md	ham	4 curves
88	8.82338852354027	pred.ham.md	643.417286852767	md	ham	4 curves
