times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	388.157299006186	md	ham	4 curves
11	0.129125117648307	pred.ham.md	394.090638925449	md	ham	4 curves
12	0.242037629413138	pred.ham.md	399.814203070799	md	ham	4 curves
13	0.354950141177968	pred.ham.md	405.320953703407	md	ham	4 curves
14	0.467862652942799	pred.ham.md	410.604433089227	md	ham	4 curves
15	0.58077516470763	pred.ham.md	415.65877527743	md	ham	4 curves
16	0.69368767647246	pred.ham.md	420.478715155301	md	ham	4 curves
17	0.806600188237291	pred.ham.md	425.059594808107	md	ham	4 curves
18	0.919512700002122	pred.ham.md	429.397367228298	md	ham	4 curves
19	1.03242521176695	pred.ham.md	433.488597433279	md	ham	4 curves
20	1.14533772353178	pred.ham.md	437.330461064912	md	ham	4 curves
21	1.25825023529661	pred.ham.md	440.920740556726	md	ham	4 curves
22	1.37116274706144	pred.ham.md	444.25781896648	md	ham	4 curves
23	1.48407525882628	pred.ham.md	447.340671582257	md	ham	4 curves
24	1.59698777059111	pred.ham.md	450.168855419515	md	ham	4 curves
25	1.70990028235594	pred.ham.md	452.742496734633	md	ham	4 curves
26	1.82281279412077	pred.ham.md	455.062276687257	md	ham	4 curves
27	1.9357253058856	pred.ham.md	457.129415289416	md	ham	4 curves
28	2.04863781765043	pred.ham.md	458.945653783707	md	ham	4 curves
29	2.16155032941526	pred.ham.md	460.513235596069	md	ham	4 curves
30	2.27446284118009	pred.ham.md	461.834886010737	md	ham	4 curves
31	2.38737535294492	pred.ham.md	462.913790715872	md	ham	4 curves
32	2.50028786470975	pred.ham.md	463.753573368312	md	ham	4 curves
33	2.61320037647458	pred.ham.md	464.358272324731	md	ham	4 curves
34	2.72611288823941	pred.ham.md	464.732316684517	md	ham	4 curves
35	2.83902540000424	pred.ham.md	464.880501786748	md	ham	4 curves
36	2.95193791176907	pred.ham.md	464.807964299991	md	ham	4 curves
37	3.0648504235339	pred.ham.md	464.520157039218	md	ham	4 curves
38	3.17776293529874	pred.ham.md	464.02282363911	md	ham	4 curves
39	3.29067544706357	pred.ham.md	463.321973207417	md	ham	4 curves
40	3.4035879588284	pred.ham.md	462.423855075904	md	ham	4 curves
41	3.51650047059323	pred.ham.md	461.334933759955	md	ham	4 curves
42	3.62941298235806	pred.ham.md	460.061864230998	md	ham	4 curves
43	3.74232549412289	pred.ham.md	458.611467598841	md	ham	4 curves
44	3.85523800588772	pred.ham.md	456.990707293658	md	ham	4 curves
45	3.96815051765255	pred.ham.md	455.206665829916	md	ham	4 curves
46	4.08106302941738	pred.ham.md	453.266522227032	md	ham	4 curves
47	4.19397554118221	pred.ham.md	451.177530154008	md	ham	4 curves
48	4.30688805294704	pred.ham.md	448.946996857782	md	ham	4 curves
49	4.41980056471187	pred.ham.md	446.582262927715	md	ham	4 curves
50	4.5327130764767	pred.ham.md	444.090682941307	md	ham	4 curves
51	4.64562558824153	pred.ham.md	441.479607029233	md	ham	4 curves
52	4.75853810000637	pred.ham.md	438.756363390947	md	ham	4 curves
53	4.8714506117712	pred.ham.md	435.928241785502	md	ham	4 curves
54	4.98436312353603	pred.ham.md	433.002478015963	md	ham	4 curves
55	5.09727563530086	pred.ham.md	429.986239419803	md	ham	4 curves
56	5.21018814706569	pred.ham.md	426.886611372003	md	ham	4 curves
57	5.32310065883052	pred.ham.md	423.710584802294	md	ham	4 curves
58	5.43601317059535	pred.ham.md	420.465044723005	md	ham	4 curves
59	5.54892568236018	pred.ham.md	417.156759759415	md	ham	4 curves
60	5.66183819412501	pred.ham.md	413.792372670279	md	ham	4 curves
61	5.77475070588984	pred.ham.md	410.378391842378	md	ham	4 curves
62	5.88766321765467	pred.ham.md	406.921183739452	md	ham	4 curves
63	6.0005757294195	pred.ham.md	403.426966282802	md	ham	4 curves
64	6.11348824118433	pred.ham.md	399.901803138089	md	ham	4 curves
65	6.22640075294916	pred.ham.md	396.351598880496	md	ham	4 curves
66	6.339313264714	pred.ham.md	392.782095008367	md	ham	4 curves
67	6.45222577647883	pred.ham.md	389.198866773726	md	ham	4 curves
68	6.56513828824366	pred.ham.md	385.607320796729	md	ham	4 curves
69	6.67805080000849	pred.ham.md	382.012693429958	md	ham	4 curves
70	6.79096331177332	pred.ham.md	378.420049837747	md	ham	4 curves
71	6.90387582353815	pred.ham.md	374.834283755135	md	ham	4 curves
72	7.01678833530298	pred.ham.md	371.260117890841	md	ham	4 curves
73	7.12970084706781	pred.ham.md	367.702104938603	md	ham	4 curves
74	7.24261335883264	pred.ham.md	364.164629161422	md	ham	4 curves
75	7.35552587059747	pred.ham.md	360.651908513669	md	ham	4 curves
76	7.4684383823623	pred.ham.md	357.167997266613	md	ham	4 curves
77	7.58135089412713	pred.ham.md	353.716789103678	md	ham	4 curves
78	7.69426340589196	pred.ham.md	350.302020652693	md	ham	4 curves
79	7.80717591765679	pred.ham.md	346.927275423436	md	ham	4 curves
80	7.92008842942163	pred.ham.md	343.595988119998	md	ham	4 curves
81	8.03300094118645	pred.ham.md	340.311449298775	md	ham	4 curves
82	8.14591345295129	pred.ham.md	337.076810344337	md	ham	4 curves
83	8.25882596471612	pred.ham.md	333.895088736871	md	ham	4 curves
84	8.37173847648095	pred.ham.md	330.769173586528	md	ham	4 curves
85	8.48465098824578	pred.ham.md	327.701831411576	md	ham	4 curves
86	8.59756350001061	pred.ham.md	324.695712139005	md	ham	4 curves
87	8.71047601177544	pred.ham.md	321.753355307934	md	ham	4 curves
88	8.82338852354027	pred.ham.md	318.877196457974	md	ham	4 curves
