times	variable	value	jaw	species	type
10	0.0162126058834762	pred.ham.md	1520.72893664521	md	ham	4 curves
11	0.129125117648307	pred.ham.md	1527.48638031386	md	ham	4 curves
12	0.242037629413138	pred.ham.md	1533.1557170591	md	ham	4 curves
13	0.354950141177968	pred.ham.md	1537.74808112986	md	ham	4 curves
14	0.467862652942799	pred.ham.md	1541.27718845066	md	ham	4 curves
15	0.58077516470763	pred.ham.md	1543.75920762869	md	ham	4 curves
16	0.69368767647246	pred.ham.md	1545.21262432247	md	ham	4 curves
17	0.806600188237291	pred.ham.md	1545.65810006487	md	ham	4 curves
18	0.919512700002122	pred.ham.md	1545.1183266175	md	ham	4 curves
19	1.03242521176695	pred.ham.md	1543.61787691014	md	ham	4 curves
20	1.14533772353178	pred.ham.md	1541.18305358764	md	ham	4 curves
21	1.25825023529661	pred.ham.md	1537.84173614988	md	ham	4 curves
22	1.37116274706144	pred.ham.md	1533.62322762666	md	ham	4 curves
23	1.48407525882628	pred.ham.md	1528.55810168188	md	ham	4 curves
24	1.59698777059111	pred.ham.md	1522.67805098841	md	ham	4 curves
25	1.70990028235594	pred.ham.md	1516.01573765983	md	ham	4 curves
26	1.82281279412077	pred.ham.md	1508.60464646624	md	ham	4 curves
27	1.9357253058856	pred.ham.md	1500.47894150122	md	ham	4 curves
28	2.04863781765043	pred.ham.md	1491.67332690488	md	ham	4 curves
29	2.16155032941526	pred.ham.md	1482.22291218577	md	ham	4 curves
30	2.27446284118009	pred.ham.md	1472.16308262164	md	ham	4 curves
31	2.38737535294492	pred.ham.md	1461.5293751571	md	ham	4 curves
32	2.50028786470975	pred.ham.md	1450.35736015541	md	ham	4 curves
33	2.61320037647458	pred.ham.md	1438.68252930163	md	ham	4 curves
34	2.72611288823941	pred.ham.md	1426.54018989736	md	ham	4 curves
35	2.83902540000424	pred.ham.md	1413.96536573128	md	ham	4 curves
36	2.95193791176907	pred.ham.md	1400.99270465737	md	ham	4 curves
37	3.0648504235339	pred.ham.md	1387.6563929624	md	ham	4 curves
38	3.17776293529874	pred.ham.md	1373.99007655742	md	ham	4 curves
39	3.29067544706357	pred.ham.md	1360.02678898428	md	ham	4 curves
40	3.4035879588284	pred.ham.md	1345.79888618752	md	ham	4 curves
41	3.51650047059323	pred.ham.md	1331.33798796532	md	ham	4 curves
42	3.62941298235806	pred.ham.md	1316.67492597913	md	ham	4 curves
43	3.74232549412289	pred.ham.md	1301.83969817188	md	ham	4 curves
44	3.85523800588772	pred.ham.md	1286.86142941754	md	ham	4 curves
45	3.96815051765255	pred.ham.md	1271.7683382018	md	ham	4 curves
46	4.08106302941738	pred.ham.md	1256.58770911309	md	ham	4 curves
47	4.19397554118221	pred.ham.md	1241.34587090675	md	ham	4 curves
48	4.30688805294704	pred.ham.md	1226.06817989074	md	ham	4 curves
49	4.41980056471187	pred.ham.md	1210.77900837079	md	ham	4 curves
50	4.5327130764767	pred.ham.md	1195.50173788433	md	ham	4 curves
51	4.64562558824153	pred.ham.md	1180.25875694707	md	ham	4 curves
52	4.75853810000637	pred.ham.md	1165.07146303291	md	ham	4 curves
53	4.8714506117712	pred.ham.md	1149.96026850684	md	ham	4 curves
54	4.98436312353603	pred.ham.md	1134.94461023154	md	ham	4 curves
55	5.09727563530086	pred.ham.md	1120.04296257164	md	ham	4 curves
56	5.21018814706569	pred.ham.md	1105.27285352387	md	ham	4 curves
57	5.32310065883052	pred.ham.md	1090.65088370802	md	ham	4 curves
58	5.43601317059535	pred.ham.md	1076.19274796078	md	ham	4 curves
59	5.54892568236018	pred.ham.md	1061.91325928374	md	ham	4 curves
60	5.66183819412501	pred.ham.md	1047.82637490623	md	ham	4 curves
61	5.77475070588984	pred.ham.md	1033.94522423469	md	ham	4 curves
62	5.88766321765467	pred.ham.md	1020.28213847156	md	ham	4 curves
63	6.0005757294195	pred.ham.md	1006.84868169875	md	ham	4 curves
64	6.11348824118433	pred.ham.md	993.655683233317	md	ham	4 curves
65	6.22640075294916	pred.ham.md	980.713271075964	md	ham	4 curves
66	6.339313264714	pred.ham.md	968.030906285938	md	ham	4 curves
67	6.45222577647883	pred.ham.md	955.617418129595	md	ham	4 curves
68	6.56513828824366	pred.ham.md	943.481039863142	md	ham	4 curves
69	6.67805080000849	pred.ham.md	931.629445023637	md	ham	4 curves
70	6.79096331177332	pred.ham.md	920.06978411584	md	ham	4 curves
71	6.90387582353815	pred.ham.md	908.808721595836	md	ham	4 curves
72	7.01678833530298	pred.ham.md	897.852473065626	md	ham	4 curves
73	7.12970084706781	pred.ham.md	887.206842606003	md	ham	4 curves
74	7.24261335883264	pred.ham.md	876.87726018792	md	ham	4 curves
75	7.35552587059747	pred.ham.md	866.868819115297	md	ham	4 curves
76	7.4684383823623	pred.ham.md	857.18631346473	md	ham	4 curves
77	7.58135089412713	pred.ham.md	847.834275499879	md	ham	4 curves
78	7.69426340589196	pred.ham.md	838.817013050484	md	ham	4 curves
79	7.80717591765679	pred.ham.md	830.138646857854	md	ham	4 curves
80	7.92008842942163	pred.ham.md	821.803147900571	md	ham	4 curves
81	8.03300094118645	pred.ham.md	813.81437472582	md	ham	4 curves
82	8.14591345295129	pred.ham.md	806.176110823403	md	ham	4 curves
83	8.25882596471612	pred.ham.md	798.892102091125	md	ham	4 curves
84	8.37173847648095	pred.ham.md	791.966094451913	md	ham	4 curves
85	8.48465098824578	pred.ham.md	785.401871694744	md	ham	4 curves
86	8.59756350001061	pred.ham.md	779.203293623441	md	ham	4 curves
87	8.71047601177544	pred.ham.md	773.374334609512	md	ham	4 curves
