time	cusps
1	13.9331766985409	-1
2	13.9331766985409	-1
3	13.9868711839417	0
4	14.0183149337458	0
5	14.0286675612525	-1
6	14.0993405432239	0
7	14.0993405432239	0
8	14.2927347863849	0
9	14.2841500508774	0
10	14.3181199058981	0
11	14.3752256981255	0
12	14.3752256981255	0
13	14.3752256981255	0
14	14.3752256981255	0
15	14.414266566718	0
16	14.437026052392	0
17	14.5094966227382	0
18	14.5164693214312	0
19	14.5164693214312	0
20	14.530271254148	0
21	14.5371013980781	0
22	14.5371013980781	0
23	14.5506222734541	0
24	14.5506222734541	0
25	14.5868714747457	1
26	14.5868714747457	1
27	14.5868714747457	1
28	14.6403310242571	1
29	14.6403310242571	1
30	14.6403310242571	1
31	14.6763055258473	1
32	14.6763055258473	1
33	14.6763055258473	1
34	14.7193548563529	1
35	14.7193548563529	1
36	14.7442141688469	1
37	14.760400110068	1
38	14.7944495715056	1
39	14.7944495715056	1
40	14.8071863139718	1
41	14.8071863139718	1
43	14.8466653929177	1
44	14.8466653929177	1
45	14.8562411590465	1
46	14.9024500605824	1
47	14.9069232400042	1
49	14.9753718186695	1
50	14.9753718186695	1
51	14.979480816835	1
52	14.979480816835	1
53	15.0057950538606	1
54	15.0057950538606	1
55	15.0470872897174	1
56	15.0470872897174	1
57	15.0470872897174	1
58	15.0891660208698	1
59	15.0891660208698	1
60	15.0891660208698	1
61	15.0891660208698	1
62	15.1938006194863	1
63	15.1938006194863	1
64	15.3246556814607	1
65	15.3246556814607	1
66	15.3246556814607	1
67	15.3246556814607	1
68	15.3541036073539	1
69	15.3699721527094	1
70	15.3739558144046	1
71	15.3839426815233	1
72	15.3839426815233	1
73	15.3839426815233	1
74	15.3859446974675	1
75	15.3859446974675	1
76	15.454831713642	1
77	15.454831713642	1
78	15.5001124473561	1
79	15.5001124473561	1
80	15.533312064867	1
81	15.5687827743942	1
82	15.5687827743942	1
83	15.5687827743942	1
84	15.5687827743942	1
85	15.5687827743942	1
86	15.5687827743942	1
87	15.6128126933108	1
88	15.6212200465564	1
89	15.6380503404032	1
90	15.6380503404032	1
91	15.6591123259003	1
92	15.663327335805	2
93	15.663327335805	3
94	15.6801941360976	1
95	15.6801941360976	1
96	15.6801941360976	2
97	15.6801941360976	2
98	15.8403650155782	3
99	15.8403650155782	3
100	15.8403650155782	1
101	15.8697366912587	1
102	15.8697366912587	1
103	15.8906730094003	1
104	15.8906730094003	1
105	15.9220034376611	3
106	15.9240888059568	3
107	15.9240888059568	3
108	16.0524580817838	3
109	16.0606716474916	3
110	16.0606716474916	3
111	16.1301140850621	3
112	16.1301140850621	3
113	16.1301140850621	4
114	16.1746727112808	3
115	16.1746727112808	3
116	16.2189190903322	3
117	16.3379008994585	3
118	16.3379008994585	3
119	16.3496568796437	4
120	16.3574793930787	4
121	16.4427296024709	4
122	16.4676317538565	4
123	16.4676317538565	4
124	16.4676317538565	4
125	16.4676317538565	4
126	16.4695418197548	4
127	16.4771742114786	4
128	16.4771742114786	4
129	16.4809856757506	4
130	16.552797817158	4
131	16.552797817158	4
132	16.595696358728	4
133	16.595696358728	4
134	16.6491664280703	4
135	16.6491664280703	4
136	16.6710878496751	4
137	16.6783682702574	4
138	16.849041242878	4
139	16.849041242878	4
140	16.8559820485491	4
141	16.8559820485491	4
142	16.929726309621	4
143	17.0217237487764	4
144	17.0217237487764	4
145	17.0381693712306	4
146	17.0381693712306	4
147	17.1222913949603	4
148	17.1222913949603	4
149	17.1587533070513	4
150	17.1587533070513	4
151	17.1587533070513	4
152	17.1587533070513	4
153	17.1978678818312	4
154	17.2318456960687	4
155	17.4363138791547	4
156	17.4363138791547	4
158	17.5126698173071	4
159	17.5126698173071	4
160	17.5126698173071	4
161	17.5238238462113	4
162	17.6062548761213	4
163	17.625190038591	4
164	17.6560636580998	4
165	17.6560636580998	4
166	17.6600695983694	4
167	17.6600695983694	4
168	17.7209060848303	4
169	17.864747447726	4
170	17.8848394803044	4
171	17.8848394803044	4
172	17.8848394803044	4
173	17.8848394803044	4
174	17.8998383337699	4
175	17.8998383337699	4
176	17.9098047045084	4
177	17.9098047045084	4
178	17.9098047045084	4
179	17.9543362457658	4
180	18.0322789764451	4
181	18.0322789764451	4
182	18.0694903219197	4
183	18.2184199678762	4
184	18.2184199678762	4
185	15.2879642370615	1
186	15.6296327632576	1
187	15.6296327632576	1
188	16.2149099580326	3
189	16.0893477695589	3
190	14.8514676130945	1
